-8.527344,39.970337,18.200195, 0.000000,0.000000,1.000000, -0.207034,-0.503559,0.838788, 1.000000,1.000000
8.472656,39.970337,18.226562, 0.000000,0.000000,1.000000, 0.141401,-0.535977,0.832306, 1.000000,1.000000
-6.531250,47.684875,20.572266, 0.000000,0.000000,1.000000, -0.088365,0.039996,0.995285, 1.000000,1.000000
-0.003906,60.705688,3.029297, 0.000000,0.000000,1.000000, -0.000072,0.998892,0.047058, 1.000000,1.000000
-8.976562,56.482300,-15.050781, 0.000000,0.000000,1.000000, -0.244862,0.824102,-0.510782, 1.000000,1.000000
-22.996094,53.537048,-2.366211, 0.000000,0.000000,1.000000, -0.773611,0.625373,-0.102144, 1.000000,1.000000
23.736328,44.123230,8.312500, 0.000000,0.000000,1.000000, 0.930077,-0.211398,0.300445, 1.000000,1.000000
23.003906,53.533203,-2.045898, 0.000000,0.000000,1.000000, 0.773921,0.625373,-0.099770, 1.000000,1.000000
22.734375,53.095337,10.198242, 0.000000,0.000000,1.000000, 0.688123,0.611573,0.390467, 1.000000,1.000000
-24.746094,44.530457,-2.006836, 0.000000,0.000000,1.000000, -0.984121,-0.100993,-0.145965, 1.000000,1.000000
-22.996094,53.537048,-2.366211, 0.000000,0.000000,1.000000, -0.773611,0.625373,-0.102144, 1.000000,1.000000
-19.730469,51.694519,-12.640625, 0.000000,0.000000,1.000000, -0.727551,0.388743,-0.565286, 1.000000,1.000000
-8.976562,56.482300,-15.050781, 0.000000,0.000000,1.000000, -0.244862,0.824102,-0.510782, 1.000000,1.000000
-11.472656,49.283020,-18.416016, 0.000000,0.000000,1.000000, -0.236639,0.205063,-0.949711, 1.000000,1.000000
-19.730469,51.694519,-12.640625, 0.000000,0.000000,1.000000, -0.727551,0.388743,-0.565286, 1.000000,1.000000
19.769531,51.698364,-12.830078, 0.000000,0.000000,1.000000, 0.729282,0.388743,-0.563051, 1.000000,1.000000
11.277344,49.283020,-18.380859, 0.000000,0.000000,1.000000, 0.271264,0.157429,-0.949543, 1.000000,1.000000
9.023438,56.482300,-15.023438, 0.000000,0.000000,1.000000, 0.207628,0.772528,-0.600075, 1.000000,1.000000
17.976562,41.023865,14.756836, 0.000000,0.000000,1.000000, 0.562771,-0.518104,0.644094, 1.000000,1.000000
8.472656,39.970337,18.226562, 0.000000,0.000000,1.000000, 0.141401,-0.535977,0.832306, 1.000000,1.000000
9.734375,34.347534,9.890625, 0.000000,0.000000,1.000000, 0.229564,-0.932291,0.279523, 1.000000,1.000000
9.472656,55.230042,17.711914, 0.000000,0.000000,1.000000, 0.172663,0.644375,0.744962, 1.000000,1.000000
6.468750,47.684875,20.591797, 0.000000,0.000000,1.000000, 0.133034,0.040222,0.990295, 1.000000,1.000000
15.722656,48.973083,18.125977, 0.000000,0.000000,1.000000, 0.519556,0.034272,0.853749, 1.000000,1.000000
-22.765625,53.095337,10.128906, 0.000000,0.000000,1.000000, -0.689318,0.611573,0.388354, 1.000000,1.000000
-15.777344,48.973083,18.077148, 0.000000,0.000000,1.000000, -0.525477,0.042552,0.849743, 1.000000,1.000000
-9.777344,55.230042,17.682617, 0.000000,0.000000,1.000000, -0.214205,0.692101,0.689284, 1.000000,1.000000
-18.023438,41.023865,14.701172, 0.000000,0.000000,1.000000, -0.564744,-0.518104,0.642364, 1.000000,1.000000
-19.761719,38.127808,7.903320, 0.000000,0.000000,1.000000, -0.626328,-0.733088,0.265132, 1.000000,1.000000
-9.765625,34.347534,9.861328, 0.000000,0.000000,1.000000, -0.166597,-0.946012,0.278043, 1.000000,1.000000
-0.003906,60.705688,3.029297, 0.000000,0.000000,1.000000, -0.000072,0.998892,0.047058, 1.000000,1.000000
9.472656,55.230042,17.711914, 0.000000,0.000000,1.000000, 0.172663,0.644375,0.744962, 1.000000,1.000000
22.734375,53.095337,10.198242, 0.000000,0.000000,1.000000, 0.688123,0.611573,0.390467, 1.000000,1.000000
-22.765625,53.095337,10.128906, 0.000000,0.000000,1.000000, -0.689318,0.611573,0.388354, 1.000000,1.000000
-9.777344,55.230042,17.682617, 0.000000,0.000000,1.000000, -0.214205,0.692101,0.689284, 1.000000,1.000000
-0.003906,60.705688,3.029297, 0.000000,0.000000,1.000000, -0.000072,0.998892,0.047058, 1.000000,1.000000
